Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
2648,60,6.469,111,304,Valid
2648,564,6.469,117,332,Valid
2649,116,6.314,110,310,Valid
2649,668,6.594,108,354,Valid
2650,212,6.647,110,316,Valid
2650,764,6.716,107,350,Valid
2651,292,6.805,113,367,Valid
2651,852,7.183,108,386,Valid
2652,404,7.236,110,352,Valid
2652,908,7.221,115,488,Valid
2653,516,7.369,102,189,Valid
2654,108,8.255,102,361,Valid
2654,629,7.8,110,506,Valid
2655,229,6.863,105,288,Valid
2655,757,6.911,110,255,Valid
2656,501,5.174,76,29,Valid
2656,837,4.219,174,280,Valid
2657,413,3.335,125,46,Valid
2658,333,3.884,61,94,Valid
2658,789,4.232,122,251,Valid
2659,293,4.166,127,186,Valid
2659,757,3.955,131,78,Valid
2660,229,3.884,125,153,Valid
2660,677,3.475,136,203,Valid
2661,189,3.993,119,0,Valid
2661,669,4.483,120,199,Valid
2662,133,4.295,125,288,Valid
2662,645,3.696,129,82,Valid
2663,125,3.762,120,103,Valid
2663,606,3.929,122,79,Valid
2664,86,3.973,120,187,Valid
2664,598,4.039,119,100,Valid
2665,78,3.995,122,198,Valid
2665,598,3.764,119,131,Valid
2666,102,3.807,119,107,Valid
2666,590,4.023,120,136,Valid
2667,78,4.018,125,96,Valid
2667,582,4.041,117,140,Valid
2668,78,3.96,122,118,Valid
2668,590,4.044,115,130,Valid
2669,94,5.253,117,510,Valid
2672,302,4.689,59,204,Valid
2672,550,3.886,127,298,Valid
2673,126,4.519,115,196,Valid
2673,631,4.514,119,202,Valid
2674,135,4.155,122,140,Valid
2674,655,3.548,122,0,Valid
2675,127,3.594,117,96,Valid
2675,623,3.762,120,113,Valid
2676,143,3.884,113,164,Valid
2676,655,3.642,122,78,Valid
2677,167,3.576,115,90,Valid
2677,663,3.764,119,142,Valid
2678,175,3.777,119,89,Valid
2678,679,3.988,117,144,Valid
2679,183,4.077,119,150,Valid
2679,687,4.333,117,204,Valid
2680,183,4.536,120,206,Valid
2680,695,4.227,120,108,Valid
2681,175,4.168,120,191,Valid
2681,671,4.044,122,135,Valid
2682,159,3.721,127,72,Valid
2682,624,3.909,120,197,Valid
2683,120,3.828,122,145,Valid
2683,624,3.83,120,122,Valid
2684,128,3.769,119,132,Valid
2684,608,3.835,125,151,Valid
2685,104,3.78,120,144,Valid
2685,600,3.632,122,103,Valid
2686,64,3.843,125,180,Valid
2686,560,4.034,120,175,Valid
2687,88,4.194,115,173,Valid
2687,560,4.407,127,175,Valid
2688,40,4.384,125,164,Valid
2688,536,4.239,122,126,Valid
2689,16,4.176,120,174,Valid
2689,512,4.051,125,91,Valid
2689,968,4.221,127,192,Valid
2690,456,4.013,125,111,Valid
2690,944,4.072,120,169,Valid
2691,417,4.051,129,138,Valid
2691,913,3.767,125,59,Valid
2692,369,3.868,127,148,Valid
2692,857,3.919,122,136,Valid
2693,329,4.013,125,163,Valid
2693,817,3.993,125,133,Valid
2694,297,4.031,122,174,Valid
2694,777,4.158,125,193,Valid
2695,265,3.937,127,96,Valid
2695,729,3.973,127,143,Valid
2696,201,4.074,127,163,Valid
2696,681,4.232,125,163,Valid
2697,145,4.158,129,164,Valid
2697,641,4.135,120,155,Valid
2698,121,4.082,125,154,Valid
2698,609,4.288,122,154,Valid
2699,81,4.585,125,192,Valid
2699,569,4.463,127,133,Valid
2700,57,4.465,120,180,Valid
2700,546,4.387,122,161,Valid
2701,18,4.234,129,145,Valid
2701,498,4.384,122,158,Valid
2701,978,4.346,125,146,Valid
2702,458,4.272,125,165,Valid
2702,946,4.209,122,133,Valid
2703,434,4.026,122,128,Valid
2703,930,3.99,120,141,Valid
2704,434,4.018,119,143,Valid
2704,930,3.985,120,126,Valid
2705,410,3.823,125,125,Valid
2705,898,3.858,122,130,Valid
2706,426,3.978,111,189,Valid
2706,962,3.914,111,165,Valid
2707,498,3.97,113,139,Valid
2708,34,3.901,111,114,Valid
2708,538,3.942,119,149,Valid
2709,50,3.907,117,139,Valid
2709,578,3.79,113,129,Valid
2710,98,3.785,115,138,Valid
2710,619,3.978,113,166,Valid
2711,131,3.934,119,157,Valid
2711,643,3.993,117,152,Valid
2712,171,4.051,113,154,Valid
2712,699,3.957,113,136,Valid
2713,211,3.84,117,127,Valid
2713,739,3.828,113,156,Valid
2714,283,3.873,108,177,Valid
2714,827,3.724,113,96,Valid
2715,331,3.818,115,172,Valid
2715,851,3.846,117,178,Valid
2716,395,3.635,111,116,Valid
2716,899,3.787,117,148,Valid
2717,395,4.034,117,215,Valid
2717,939,4.059,113,163,Valid
2718,459,4.107,113,181,Valid
2718,987,4.018,115,134,Valid
2719,492,3.934,117,167,Valid
2720,20,3.858,117,121,Valid
2720,516,4.016,119,159,Valid
2721,4,4.079,120,180,Valid
2721,532,4.036,115,153,Valid
2722,44,4.051,115,181,Valid
2722,564,4.181,115,189,Valid
2723,92,3.853,115,140,Valid
2723,620,3.95,113,162,Valid
2724,156,4.135,108,216,Valid
2724,700,4.122,113,167,Valid
2725,220,4.018,115,145,Valid
2725,764,4.133,108,199,Valid
2726,308,3.988,110,165,Valid
2726,844,4.171,113,160,Valid
2727,380,4.061,111,142,Valid
2727,892,3.929,117,158,Valid
2728,405,3.945,117,145,Valid
2728,925,3.863,113,177,Valid
2729,445,3.711,117,140,Valid
2729,957,3.655,117,144,Valid
2730,453,3.609,119,165,Valid
2730,973,3.731,115,156,Valid
2731,477,3.833,119,148,Valid
2731,981,3.934,119,165,Valid
2732,493,3.881,120,132,Valid
2732,997,3.774,119,121,Valid
2733,501,3.807,115,181,Valid
2734,13,3.805,120,129,Valid
2734,525,4.181,111,208,Valid
2735,45,4.089,119,161,Valid
2735,565,4.059,113,181,Valid
2736,85,4.011,115,190,Valid
2736,605,4.112,117,172,Valid
2737,141,4.105,111,154,Valid
2737,654,4.171,115,197,Valid
2738,182,4.341,113,225,Valid
2738,726,4.031,111,134,Valid
2739,206,3.889,125,125,Valid
2739,710,3.978,115,202,Valid
2740,246,4.117,115,184,Valid
2740,758,4.034,117,149,Valid
2741,278,4.26,115,179,Valid
2741,790,4.531,113,253,Valid
2742,302,4.318,120,134,Valid
2742,814,4.519,115,203,Valid
2743,342,4.486,115,171,Valid
2743,862,4.402,113,164,Valid
2744,382,4.435,115,218,Valid
2744,910,4.394,115,178,Valid
2745,422,4.196,119,109,Valid
2745,910,4.145,117,192,Valid
2746,423,4.194,119,201,Valid
2746,951,4.041,115,142,Valid
2747,471,4.178,113,195,Valid
2748,7,4.295,111,181,Valid
2748,535,4.254,113,199,Valid
2749,71,4.171,113,162,Valid
2749,599,4.232,111,201,Valid
2750,127,4.204,113,178,Valid
2750,663,4.234,111,192,Valid
2751,183,4.128,117,157,Valid
2751,695,4.039,119,156,Valid
2752,207,4.105,115,161,Valid
2752,743,3.975,110,152,Valid
2753,271,4.028,111,216,Valid
2753,815,4.082,111,183,Valid
2754,351,4.242,111,198,Valid
2754,887,4.097,113,155,Valid
2755,415,4.087,113,178,Valid
2755,927,4.008,117,178,Valid
2756,440,3.754,117,118,Valid
2756,960,3.924,113,203,Valid
2757,472,4.105,117,212,Valid
2757,992,4.171,117,161,Valid
2758,488,4.14,120,151,Valid
2759,8,4.369,113,199,Valid
2759,528,4.282,115,192,Valid
2760,56,4.224,115,162,Valid
2760,568,3.98,117,137,Valid
2761,88,3.894,115,156,Valid
2761,592,3.858,117,167,Valid
2762,80,3.82,125,143,Valid
2762,576,3.863,120,157,Valid
2763,56,3.802,122,157,Valid
2763,536,3.856,125,178,Valid
2764,8,3.955,129,204,Valid
2764,872,3.404,68,183,Valid
2766,353,3.858,,314,Valid
2766,833,4.379,133,164,Valid
2767,297,5.08,122,316,Valid
2767,809,5.052,120,229,Valid
2768,321,5.154,119,224,Valid
2768,825,4.981,120,156,Valid
2769,321,4.887,119,162,Valid
2769,833,4.933,117,180,Valid
2770,353,4.933,115,189,Valid
2770,857,4.696,120,140,Valid
2771,369,5.027,115,212,Valid
2771,889,4.864,115,154,Valid
2772,393,4.905,119,202,Valid
2772,905,4.869,117,174,Valid
2773,417,4.846,119,160,Valid
2773,921,4.905,119,154,Valid
2774,434,5.027,115,224,Valid
2774,978,4.862,111,159,Valid
2775,490,4.94,115,203,Valid
2776,10,4.872,115,205,Valid
2776,538,4.77,115,158,Valid
2777,58,4.856,113,171,Valid
2777,570,4.831,119,155,Valid
2778,58,4.882,119,241,Valid
2778,578,4.691,119,142,Valid
2779,82,4.877,115,214,Valid
2779,594,4.691,120,155,Valid
2780,114,4.808,111,196,Valid
2780,642,4.77,115,200,Valid
2781,170,4.823,113,201,Valid
2781,698,4.872,113,169,Valid
2782,210,4.968,117,188,Valid
2782,714,4.915,119,200,Valid
2783,234,4.869,115,180,Valid
2783,755,4.839,115,197,Valid
2784,275,4.829,113,222,Valid
2784,795,4.717,119,155,Valid
2785,315,4.895,113,183,Valid
2785,827,4.684,117,173,Valid
2786,355,4.882,113,208,Valid
2786,859,4.808,119,185,Valid
2787,387,4.963,113,188,Valid
2787,899,4.966,117,188,Valid
2788,419,4.917,115,214,Valid
2788,939,4.846,115,201,Valid
2789,435,4.966,120,205,Valid
2789,947,4.92,119,173,Valid
2790,435,4.831,122,154,Valid
2790,931,5.108,119,232,Valid
2791,451,4.943,115,175,Valid
2791,955,5.022,117,261,Valid
2792,491,4.971,113,178,Valid
2792,979,5.128,120,235,Valid
2793,492,5.08,119,186,Valid
2794,4,5.215,115,255,Valid
2794,532,5.042,117,165,Valid
2795,20,5.105,120,230,Valid
2795,524,4.983,120,167,Valid
2796,20,4.966,119,191,Valid
2796,508,4.925,122,198,Valid
2797,20,5.05,117,209,Valid
2797,532,5.06,117,205,Valid
2798,28,4.912,122,168,Valid
2798,524,5.032,117,238,Valid
2799,36,4.796,119,180,Valid
2799,548,4.925,117,214,Valid
2800,60,4.986,115,235,Valid
2800,580,4.74,117,187,Valid
2801,76,4.803,120,199,Valid
2801,572,4.77,122,171,Valid
2802,60,4.796,120,201,Valid
2802,573,4.846,117,166,Valid
2803,69,4.836,120,191,Valid
2803,573,4.994,117,272,Valid
2804,101,4.821,117,152,Valid
2804,605,4.958,115,213,Valid
2805,125,4.783,117,209,Valid
2805,605,4.46,127,141,Valid
2806,101,4.562,119,183,Valid
2806,605,4.47,120,168,Valid
2807,85,4.326,125,160,Valid
2807,581,4.46,119,171,Valid
2808,93,4.61,117,185,Valid
2808,589,4.43,122,148,Valid
2809,85,4.448,119,198,Valid
2809,597,4.559,115,201,Valid
2810,117,4.613,117,180,Valid
2810,621,4.526,119,182,Valid
2811,133,4.661,117,193,Valid
2811,638,4.694,119,212,Valid
2812,150,4.389,119,134,Valid
2812,654,4.615,113,240,Valid
2813,166,4.641,120,206,Valid
2813,662,4.6,120,171,Valid
2814,182,4.653,113,215,Valid
2814,686,4.747,119,238,Valid
2815,190,4.585,120,150,Valid
2815,670,4.567,122,190,Valid
2816,174,4.44,120,183,Valid
2816,678,4.272,120,137,Valid
2817,158,4.529,120,232,Valid
2817,678,4.549,117,171,Valid
2818,182,4.382,119,149,Valid
2818,694,4.498,115,230,Valid
2819,190,4.336,122,172,Valid
2819,686,4.651,120,212,Valid
2820,190,4.415,120,132,Valid
2820,679,4.3,120,171,Valid
2821,175,4.501,119,224,Valid
2821,679,4.488,122,173,Valid
2822,183,4.496,117,190,Valid
2822,679,4.415,120,178,Valid
2823,159,4.422,125,181,Valid
2823,655,4.397,120,172,Valid
2824,151,4.392,120,180,Valid
2824,647,4.315,120,177,Valid
2825,119,4.26,127,196,Valid
2825,607,4.27,122,180,Valid
2826,95,4.486,122,190,Valid
2826,599,4.282,120,152,Valid
2827,71,4.3,125,197,Valid
2827,567,4.382,119,219,Valid
2828,71,4.333,120,190,Valid
2828,591,4.382,115,165,Valid
2829,87,4.45,119,223,Valid
2829,591,4.313,122,187,Valid
2830,87,4.303,120,133,Valid
2830,576,4.496,119,216,Valid
2831,80,4.303,120,178,Valid
2831,560,4.244,125,166,Valid
2832,64,4.331,117,201,Valid
2832,576,4.178,120,137,Valid
2833,64,4.435,119,223,Valid
2833,568,4.178,122,145,Valid
2834,56,4.242,120,165,Valid
2834,544,4.382,120,212,Valid
2835,72,4.079,115,172,Valid
2835,560,4.326,120,202,Valid
2836,80,4.422,115,210,Valid
2836,576,3.983,127,86,Valid
2837,32,4.12,125,212,Valid
2837,528,4.082,122,167,Valid
2838,16,3.762,125,122,Valid
2838,496,3.68,122,144,Valid
2839,0,3.609,119,151,Valid
2839,489,3.614,125,138,Valid
2839,953,3.663,127,151,Valid
2840,417,3.754,129,176,Valid
2840,849,3.896,138,145,Valid
2843,545,5.491,,528,Valid
2844,49,4.661,127,73,Valid
2844,521,5.474,120,197,Valid
2844,977,5.817,125,349,Valid
2845,457,5.575,127,289,Valid
2845,977,5.392,119,240,Valid
2846,449,5.217,127,204,Valid
2846,953,5.118,119,204,Valid
2847,457,5.392,117,264,Valid
2847,993,5.489,113,242,Valid
2848,498,5.25,120,180,Valid
2848,986,5.326,119,261,Valid
2849,474,5.105,127,153,Valid
2849,946,5.088,125,209,Valid
2850,426,5.517,125,242,Valid
2850,906,5.334,125,218,Valid
2851,442,5.334,111,228,Valid
2851,954,5.161,115,230,Valid
2852,474,5.316,115,246,Valid
2853,10,5.314,111,247,Valid
2853,506,5.243,120,241,Valid
2854,10,5.207,120,216,Valid
2854,514,5.227,117,232,Valid
2855,26,5.375,117,267,Valid
2855,546,5.278,117,221,Valid
2856,42,5.131,122,180,Valid
2856,570,4.963,111,171,Valid
2857,66,5.001,119,247,Valid
2857,587,4.9,119,189,Valid
2858,51,4.694,129,158,Valid
2858,555,4.686,117,165,Valid
2859,51,5.047,119,230,Valid
2859,571,4.79,117,187,Valid
2860,83,4.9,117,226,Valid
2860,595,5.055,117,235,Valid
2861,91,5.519,119,281,Valid
2861,603,5.507,119,219,Valid
2862,115,5.629,115,282,Valid
2862,603,5.062,127,146,Valid
2863,99,5.174,117,213,Valid
2863,619,5.151,115,254,Valid
2864,99,4.968,129,196,Valid
2864,587,5.337,120,236,Valid
2865,99,5.464,115,242,Valid
2865,603,5.329,120,219,Valid
2866,115,5.103,117,199,Valid
2866,596,5.499,122,259,Valid
2867,92,5.337,122,222,Valid
2867,572,5.367,125,247,Valid
2868,60,5.311,122,223,Valid
2868,548,5.283,122,228,Valid
2869,44,5.212,119,248,Valid
2869,556,5.352,115,253,Valid
2870,44,5.189,129,208,Valid
2870,524,4.963,122,205,Valid
2871,12,5.227,120,273,Valid
2871,508,5.149,122,177,Valid
2871,964,5.199,129,266,Valid
2872,460,5.123,125,187,Valid
2872,956,5.072,119,204,Valid
2873,428,5.103,125,230,Valid
2873,908,5.215,127,251,Valid
2874,420,5.669,113,316,Valid
2874,948,5.918,111,355,Valid
2875,476,5.591,120,215,Valid
2875,972,5.591,117,231,Valid
2876,501,5.53,110,293,Valid
2876,997,5.499,127,247,Valid
2877,493,5.349,120,219,Valid
2877,989,4.976,120,180,Valid
2878,477,5.243,120,265,Valid
2878,973,5.232,122,234,Valid
2879,469,5.197,120,216,Valid
2879,933,4.943,129,212,Valid
2880,445,5.514,111,312,Valid
2880,957,5.464,125,212,Valid
2881,453,5.255,117,227,Valid
2881,925,5.207,129,249,Valid
2882,413,5.809,119,325,Valid
2882,901,5.837,127,272,Valid
2883,437,5.86,108,301,Valid
2883,941,5.41,122,241,Valid
2884,493,4.889,107,214,Valid
2884,957,5.54,125,358,Valid
2885,462,5.281,127,205,Valid
2885,958,5.489,119,248,Valid
2886,462,5.532,117,266,Valid
2886,966,5.618,119,243,Valid
2887,478,5.69,117,275,Valid
2887,974,5.451,122,228,Valid
2888,478,5.558,119,231,Valid
2888,974,5.707,120,251,Valid
2889,478,5.596,117,243,Valid
2889,942,5.461,131,219,Valid
2890,438,5.278,122,209,Valid
2890,894,5.171,131,207,Valid
2891,406,5.217,113,234,Valid
2891,910,5.377,119,284,Valid
2892,422,5.601,117,276,Valid
2892,910,5.357,127,205,Valid
2893,398,5.268,119,247,Valid
2893,910,5.337,117,268,Valid
2894,391,5.225,127,214,Valid
2894,871,5.705,122,310,Valid
2895,383,5.796,117,283,Valid
2895,879,5.878,120,298,Valid
2896,383,5.763,119,249,Valid
2896,871,5.502,122,251,Valid
2897,375,5.372,120,229,Valid
2897,847,5.466,125,278,Valid
2898,367,5.453,117,232,Valid
2898,863,5.293,120,238,Valid
2899,359,5.286,119,236,Valid
2899,847,5.535,125,283,Valid
2900,327,5.491,122,257,Valid
2900,847,5.883,113,320,Valid
2901,359,5.898,117,287,Valid
2901,863,5.685,122,244,Valid
2902,367,5.639,117,275,Valid
2902,863,5.583,122,218,Valid
2903,351,5.542,120,239,Valid
2903,856,5.387,120,240,Valid
2904,344,5.558,120,290,Valid
2904,856,5.58,117,278,Valid
2905,360,5.522,120,243,Valid
2905,856,5.451,119,242,Valid
2906,344,5.217,125,233,Valid
2906,832,5.354,119,284,Valid
2907,336,5.55,119,310,Valid
2907,824,5.651,127,237,Valid
2908,320,5.913,119,307,Valid
2908,824,6.109,119,327,Valid
2909,320,6.132,122,282,Valid
2909,816,6.251,119,298,Valid
2910,328,6.063,117,296,Valid
2910,840,5.771,119,247,Valid
2911,336,5.565,119,278,Valid
2911,824,5.751,125,259,Valid
2912,288,5.865,127,281,Valid
2912,793,5.697,120,244,Valid
2913,281,5.512,122,245,Valid
2913,753,5.751,125,295,Valid
2914,273,5.55,117,216,Valid
2914,785,5.903,113,334,Valid
2915,313,5.654,117,254,Valid
2915,801,5.436,122,211,Valid
2916,289,5.517,120,263,Valid
2916,793,5.626,119,290,Valid
2917,297,5.766,119,275,Valid
2917,809,5.908,117,303,Valid
2918,313,5.949,120,258,Valid
2918,825,5.885,113,304,Valid
2919,329,5.857,120,259,Valid
2919,825,5.794,120,278,Valid
2920,313,5.7,122,264,Valid
2920,833,5.883,115,265,Valid
2921,353,5.862,115,307,Valid
2921,850,5.776,122,264,Valid
2922,362,5.735,115,271,Valid
2922,850,5.855,120,305,Valid
2923,370,5.842,117,293,Valid
2923,890,5.634,117,255,Valid
2924,378,5.471,120,253,Valid
2924,874,5.687,120,282,Valid
2925,370,5.631,120,287,Valid
2925,890,5.385,119,188,Valid
2926,362,5.626,120,326,Valid
2926,866,5.916,119,339,Valid
2927,394,5.687,117,239,Valid
2927,882,5.613,120,274,Valid
2928,378,5.588,120,269,Valid
2928,882,5.657,119,269,Valid
2929,386,5.187,122,183,Valid
2929,890,5.349,115,284,Valid
2930,402,5.243,119,243,Valid
2930,882,5.464,122,277,Valid
2931,378,5.118,122,228,Valid
2931,867,5.326,120,268,Valid
2932,387,5.512,115,289,Valid
2932,875,5.54,125,239,Valid
2933,371,5.443,120,220,Valid
2933,859,5.375,120,239,Valid
2934,363,5.169,119,227,Valid
2934,907,5.126,110,211,Valid
2935,403,5.245,120,272,Valid
2935,923,5.278,115,250,Valid
2936,411,5.149,125,235,Valid
2936,891,5.022,127,184,Valid
2937,363,5.159,125,221,Valid
2937,851,5.311,120,244,Valid
2938,323,5.189,127,243,Valid
2938,819,5.141,122,265,Valid
2939,299,4.851,127,179,Valid
2939,787,5.017,119,244,Valid
2940,291,5.154,117,264,Valid
2940,772,4.93,127,239,Valid
2941,268,5.243,120,283,Valid
2941,788,5.215,117,184,Valid
2942,268,5.126,122,242,Valid
2942,764,5.1,122,223,Valid
2943,260,4.945,120,226,Valid
2943,740,4.956,122,220,Valid
2944,204,5.273,125,341,Valid
2946,796,4.806,,281,Valid
2947,348,4.503,117,0,Valid
2947,844,5.09,117,175,Valid
2948,380,4.834,113,58,Valid
2948,884,5.118,117,181,Valid
2949,413,4.562,117,0,Valid
2949,909,4.59,115,184,Valid
2950,445,4.547,117,38,Valid
2950,941,4.425,119,28,Valid
2951,445,4.404,117,117,Valid
2951,973,4.282,115,46,Valid
2952,461,4.689,120,136,Valid
2952,949,4.775,125,86,Valid
2953,453,4.691,119,128,Valid
2953,973,4.592,115,37,Valid
2954,469,4.874,117,199,Valid
2954,989,4.91,117,124,Valid
2955,525,4.846,111,109,Valid
2956,77,4.59,108,109,Valid
2956,637,4.369,107,94,Valid
2957,173,4.303,111,96,Valid
2957,717,4.323,111,99,Valid
2958,253,4.458,110,147,Valid
2958,805,4.483,110,88,Valid
2959,349,4.42,110,88,Valid
2959,894,4.26,110,92,Valid
2960,430,4.313,111,89,Valid
2960,950,4.714,113,183,Valid
2961,510,4.602,107,133,Valid
2962,70,4.415,108,80,Valid
2962,614,4.369,107,164,Valid
2963,174,4.389,108,132,Valid
2963,718,4.577,111,115,Valid
2964,262,4.704,108,132,Valid
2964,806,4.801,111,110,Valid
2965,350,4.884,108,157,Valid
2965,886,4.717,113,112,Valid
2966,454,4.618,104,129,Valid
2967,14,4.783,107,161,Valid
2967,574,4.727,108,101,Valid
2968,134,4.704,105,165,Valid
2968,703,4.445,107,79,Valid
2969,247,4.318,110,68,Valid
2969,799,4.575,105,199,Valid
2970,351,4.651,111,140,Valid
2970,895,4.549,111,56,Valid
2971,471,4.486,100,176,Valid
2972,47,3.98,108,76,Valid
2972,599,4.28,107,132,Valid
2973,167,4.242,107,38,Valid
2973,727,4.407,105,147,Valid
2974,295,4.389,105,102,Valid
2974,855,4.254,108,87,Valid
2975,423,4.074,105,59,Valid
2975,991,3.983,105,50,Valid
2976,535,4.143,107,153,Valid
2977,95,4.061,108,104,Valid
2977,648,4.186,108,97,Valid
2978,176,4.442,111,173,Valid
2978,768,4.247,102,101,Valid
2979,328,4.244,107,104,Valid
2979,880,4.178,107,139,Valid
2980,440,4.155,107,153,Valid
2981,0,4.234,110,56,Valid
2981,536,4.158,111,86,Valid
2982,56,4.069,113,150,Valid
2982,608,4.039,108,124,Valid
2983,160,4.072,108,127,Valid
2983,704,4.31,108,161,Valid
2984,264,4.191,108,132,Valid
2984,832,3.99,105,123,Valid
2985,392,4.013,107,152,Valid
2985,968,4.041,102,146,Valid
2986,553,3.777,104,117,Valid
2987,145,3.65,100,130,Valid
2987,729,4.143,101,244,Valid
2988,329,3.927,104,99,Valid
2988,905,4.318,102,150,Valid
2989,489,4.404,101,174,Valid
2990,73,4.026,105,125,Valid
2990,665,4.224,100,184,Valid
2991,257,4.14,101,136,Valid
2991,833,4.117,104,127,Valid
2992,409,4.257,102,176,Valid
2993,9,4.27,101,139,Valid
2993,577,4.506,104,189,Valid
2994,185,4.074,101,90,Valid
2994,745,4.138,105,155,Valid
2995,321,4.089,105,126,Valid
2995,890,4.234,104,165,Valid
2996,498,4.26,97,183,Valid
2997,90,4.364,101,228,Valid
2997,706,4.31,98,170,Valid
2998,306,4.415,100,152,Valid
2998,906,4.161,100,147,Valid
2999,530,4.206,94,183,Valid
3000,130,4.298,100,155,Valid
3000,714,4.407,102,191,Valid
3001,314,4.254,101,151,Valid
3001,890,4.293,102,185,Valid
3002,490,4.257,101,145,Valid
3003,90,4.12,98,168,Valid
3003,682,4.125,102,131,Valid
3004,290,4.257,97,203,Valid
3004,883,4.178,104,97,Valid
3005,443,4.252,105,159,Valid
3006,27,4.379,101,214,Valid
3006,619,4.257,102,149,Valid
3007,211,4.166,101,163,Valid
3007,819,4.117,98,145,Valid
3008,403,4.239,102,154,Valid
3008,979,4.333,104,160,Valid
3009,563,4.369,102,164,Valid
3010,163,4.379,100,189,Valid
3010,763,4.064,100,97,Valid
3011,363,4.026,97,172,Valid
3012,11,4.074,93,187,Valid
3012,603,4.082,101,158,Valid
3013,195,4.326,101,145,Valid
3013,779,4.681,101,257,Valid
3014,363,4.544,107,146,Valid
3014,932,4.384,105,115,Valid
3015,500,4.26,102,183,Valid
3016,92,4.003,104,77,Valid
3016,660,3.904,104,104,Valid
3017,180,3.973,113,166,Valid
3017,748,4.181,105,208,Valid
3018,324,3.884,107,93,Valid
3018,860,3.975,108,148,Valid
3019,404,4.148,111,147,Valid
3019,964,4.227,107,163,Valid
3020,556,4.242,101,127,Valid
3022,876,5.611,,466,Valid
3023,405,6.617,108,360,Valid
3023,973,7.135,107,325,Valid
3024,493,7.272,110,401,Valid
3025,53,7.419,108,399,Valid
3025,581,6.688,120,269,Valid
3026,173,7.711,100,450,Valid
3026,741,7.178,107,273,Valid
3027,277,6.98,110,283,Valid
3027,813,7.216,110,308,Valid
3028,349,7.036,113,267,Valid
3028,893,7.518,108,384,Valid
3029,429,7.127,113,275,Valid
3029,957,7.325,111,318,Valid
3030,509,7.231,108,329,Valid
3031,45,7.12,111,308,Valid
3031,589,6.888,110,290,Valid
3032,141,6.673,108,283,Valid
3032,686,6.528,110,282,Valid
3033,222,6.485,113,265,Valid
3033,758,6.454,110,278,Valid
3034,294,6.515,111,305,Valid
3034,838,6.652,110,311,Valid
3035,358,6.393,115,270,Valid
3035,886,6.497,113,301,Valid
3036,414,6.614,113,294,Valid
3036,950,6.637,111,286,Valid
3037,486,6.383,111,258,Valid
3038,30,6.378,110,263,Valid
3038,574,6.353,108,281,Valid
3039,110,6.276,113,273,Valid
3039,654,6.51,108,308,Valid
3040,182,6.51,113,293,Valid
3040,710,6.698,113,342,Valid
3041,246,6.594,115,254,Valid
3041,774,6.414,111,248,Valid
3042,310,6.449,110,301,Valid
3042,847,6.233,111,294,Valid
3043,367,6.581,119,298,Valid
3043,879,6.576,115,293,Valid
3044,391,6.607,115,283,Valid
3044,919,6.502,115,269,Valid
3045,423,6.33,119,285,Valid
3045,943,5.999,117,267,Valid
