Second,Millisecond,Depth,Rate (CPM),Release Velocity (MM/S),Valid/Invalid
1426,417,6.51,113,337,Valid
1426,937,6.119,119,259,Valid
1427,457,6.279,113,335,Valid
1427,993,6.124,113,272,Valid
1428,497,5.87,119,248,Valid
1429,41,5.781,108,284,Valid
1429,553,5.685,117,276,Valid
1430,33,4.785,133,181,Valid
1430,497,5.311,120,290,Valid
1430,993,5.789,119,347,Valid
1431,513,5.723,119,268,Valid
1432,17,6.088,117,334,Valid
1432,497,5.969,127,239,Valid
1433,25,6.759,110,415,Valid
1433,570,6.774,113,323,Valid
1434,82,6.64,117,294,Valid
1434,594,6.756,115,352,Valid
1435,114,7.076,115,403,Valid
1435,650,6.878,113,303,Valid
1436,170,7.059,113,387,Valid
1436,746,6.51,104,316,Valid
1437,242,6.637,119,404,Valid
1437,778,6.431,115,258,Valid
1438,306,6.622,111,332,Valid
1438,834,6.18,115,258,Valid
1439,338,6.083,119,321,Valid
1439,882,6.251,108,300,Valid
1440,394,6.33,115,358,Valid
1440,930,6.556,111,369,Valid
1441,474,6.441,111,306,Valid
1442,10,6.414,111,346,Valid
1442,507,6.546,120,349,Valid
1443,59,6.576,108,338,Valid
1443,555,6.271,120,304,Valid
1444,67,6.2,117,286,Valid
1444,595,6.076,113,305,Valid
1445,99,6.441,119,371,Valid
1445,635,6.828,113,330,Valid
1446,147,6.99,113,370,Valid
1446,667,6.688,119,321,Valid
1447,179,6.853,115,387,Valid
1447,707,6.896,113,361,Valid
1448,235,7.115,111,430,Valid
1448,795,6.774,110,279,Valid
1449,331,6.949,110,380,Valid
1449,867,6.977,111,361,Valid
1450,387,7.041,115,350,Valid
1450,915,6.944,113,347,Valid
1451,468,6.906,107,398,Valid
1452,12,6.586,113,316,Valid
1452,540,6.548,111,321,Valid
1453,92,6.48,108,293,Valid
1453,652,6.096,107,296,Valid
1454,180,6.286,113,385,Valid
1454,732,6.505,110,296,Valid
1455,260,6.754,111,373,Valid
1455,820,6.833,107,372,Valid
1456,396,6.627,104,329,Valid
1456,932,6.548,111,325,Valid
1457,484,6.487,110,326,Valid
1458,28,6.525,110,276,Valid
1458,556,6.817,111,375,Valid
1459,92,6.685,113,289,Valid
1459,644,6.208,110,177,Valid
1460,148,6.375,115,355,Valid
1460,669,6.53,115,359,Valid
1461,197,6.657,117,262,Valid
1461,693,6.886,117,377,Valid
1462,229,6.805,111,342,Valid
1462,805,6.911,101,412,Valid
1463,381,6.83,107,352,Valid
1463,957,7.102,102,415,Valid
1464,533,7,105,385,Valid
1465,101,6.838,107,294,Valid
1465,605,6.718,117,343,Valid
1466,173,6.485,107,284,Valid
1466,749,6.419,102,344,Valid
1467,277,6.137,115,281,Valid
1467,805,6.114,111,315,Valid
1468,325,6.027,115,309,Valid
1468,837,6.01,119,287,Valid
1469,389,5.027,111,109,Valid
1469,861,3.901,129,117,Valid
1470,342,5.037,115,328,Valid
1470,854,5.331,119,281,Valid
1471,382,5.42,113,279,Valid
1471,910,5.37,111,286,Valid
1472,414,4.648,127,132,Valid
1472,894,5.085,117,280,Valid
1473,454,5.39,105,313,Valid
1473,974,5.123,120,239,Valid
1474,470,4.831,122,212,Valid
1474,950,5.443,119,320,Valid
1475,478,5.446,117,263,Valid
1475,974,5.237,120,239,Valid
1476,446,5.052,127,186,Valid
1476,974,5.71,111,284,Valid
1477,518,6.185,108,390,Valid
1478,86,6.548,108,316,Valid
1478,638,6.772,107,327,Valid
1479,166,7.137,111,436,Valid
1479,727,7.28,107,397,Valid
1480,279,7.346,110,404,Valid
1480,847,6.993,107,271,Valid
1481,375,6.805,111,331,Valid
1481,919,6.642,110,350,Valid
1482,447,6.525,115,288,Valid
1482,959,6.668,115,360,Valid
1483,471,6.571,117,328,Valid
1484,7,6.248,113,276,Valid
1484,487,5.431,125,225,Valid
1485,87,5.298,96,368,Valid
1485,647,5.095,113,190,Valid
1486,175,5.291,110,277,Valid
1486,719,5.199,110,225,Valid
1487,263,4.889,113,176,Valid
1487,775,5.69,113,334,Valid
1488,296,5.309,120,74,Valid
1488,848,4.585,105,104,Valid
1490,136,4.564,44,361,Valid
1490,744,5.057,102,216,Valid
1491,288,6.126,111,265,Valid
1491,824,6.426,107,423,Valid
1492,384,5.989,115,244,Valid
1492,912,5.839,111,302,Valid
1493,472,5.812,107,268,Valid
1494,24,5.918,105,284,Valid
1494,552,5.555,115,249,Valid
1495,72,5.507,117,242,Valid
1495,664,5.842,105,246,Valid
1496,288,5.479,97,166,Valid
1496,864,5.611,98,268,Valid
1497,473,5.398,102,203,Valid
1498,41,5.26,101,225,Valid
1498,673,5.23,97,219,Valid
1499,273,5.217,96,279,Valid
1499,841,4.94,105,204,Valid
1500,465,4.661,102,148,Valid
1501,137,5.474,85,329,Valid
1501,913,6.139,76,474,Valid
1502,425,5.484,125,206,Valid
1502,897,5.464,125,136,Valid
1503,409,5.596,110,277,Valid
1503,945,5.169,117,230,Valid
1504,481,4.808,113,166,Valid
1505,41,4.95,104,236,Valid
1505,553,4.928,117,230,Valid
1506,57,5.258,119,283,Valid
1506,601,4.889,111,137,Valid
1507,137,4.862,107,257,Valid
1507,674,4.61,117,218,Valid
1508,194,4.775,111,246,Valid
1508,786,5.309,101,341,Valid
1509,370,5.166,102,320,Valid
1509,906,4.978,115,226,Valid
1510,426,5.154,111,262,Valid
1510,994,5.044,104,298,Valid
1511,562,4.945,107,256,Valid
1512,114,4.745,108,200,Valid
1512,674,4.745,107,195,Valid
1513,234,4.643,107,215,Valid
1513,802,4.315,110,164,Valid
1514,354,4.412,105,218,Valid
1514,842,4.435,122,245,Valid
1515,434,4.666,104,182,Valid
1516,10,4.735,100,246,Valid
1516,587,4.399,108,184,Valid
1517,115,4.422,108,203,Valid
1517,651,4.369,115,168,Valid
1518,251,4.506,98,225,Valid
1518,811,4.641,107,216,Valid
1519,379,4.742,105,243,Valid
1519,947,4.641,105,203,Valid
1520,531,4.636,104,213,Valid
1521,91,4.564,105,174,Valid
1521,635,4.453,110,178,Valid
1522,187,4.105,110,155,Valid
1522,747,4.11,105,192,Valid
1523,267,4.046,117,179,Valid
1523,835,3.978,104,184,Valid
1524,403,4.059,104,209,Valid
1524,939,3.79,119,126,Valid
1525,452,4.47,108,246,Valid
1525,900,4.023,138,218,Valid
1528,380,4.836,53,237,Valid
1528,868,4.717,120,316,Valid
1529,396,3.98,119,197,Valid
1529,892,3.703,120,145,Valid
1530,388,3.795,115,215,Valid
1530,948,3.744,111,141,Valid
1531,460,3.749,113,177,Valid
1532,28,3.881,108,173,Valid
1532,604,4.892,100,299,Valid
1533,76,5.194,125,285,Valid
1533,580,4.496,131,164,Valid
1534,212,5.806,100,245,Valid
1534,805,6.294,93,319,Valid
1535,317,5.359,117,212,Valid
1535,901,5.446,100,247,Valid
1536,461,5.377,108,284,Valid
1537,149,4.6,89,153,Valid
1559,159,2.812,,25,Valid
1559,527,4.719,147,356,Valid
1560,127,6.99,102,475,Valid
1560,671,7.318,115,455,Valid
1561,231,7.673,102,396,Valid
1561,759,8.105,111,410,Valid
1562,304,8.278,107,456,Valid
1562,864,8.407,105,481,Valid
1563,440,8.788,104,537,Valid
1564,32,8.725,104,466,Valid
1564,640,8.989,98,462,Valid
1565,216,9.02,104,461,Valid
1565,792,8.915,105,438,Valid
1566,368,9.136,102,471,Valid
1566,944,9.093,104,481,Valid
1567,512,9.187,105,462,Valid
1568,72,8.918,107,437,Valid
1568,648,9.047,104,468,Valid
1569,216,9.192,105,508,Valid
1569,792,8.948,104,430,Valid
1570,368,9.136,104,467,Valid
1570,968,8.969,100,448,Valid
1571,537,8.931,105,458,Valid
1572,145,8.733,100,423,Valid
1572,729,8.575,101,428,Valid
1573,297,8.76,105,458,Valid
1573,865,8.941,107,453,Valid
1574,409,8.618,110,412,Valid
1574,953,8.613,108,428,Valid
1575,521,8.776,105,445,Valid
1576,65,8.369,111,424,Valid
1576,633,8.702,104,441,Valid
1577,193,8.781,107,464,Valid
1577,761,8.626,105,443,Valid
1578,329,8.745,105,453,Valid
1578,913,8.895,102,497,Valid
1579,489,8.941,104,448,Valid
1580,65,9.141,105,472,Valid
1580,642,9.139,102,468,Valid
1581,194,8.887,110,430,Valid
1581,762,8.951,105,430,Valid
1582,322,8.821,105,454,Valid
1582,874,8.679,110,420,Valid
1583,434,8.926,105,474,Valid
1584,2,8.903,107,454,Valid
1584,570,8.598,105,393,Valid
1585,154,8.506,101,443,Valid
1585,738,8.532,102,430,Valid
1586,322,8.534,102,427,Valid
1586,898,8.788,105,448,Valid
1587,466,8.517,105,396,Valid
1588,26,8.567,105,447,Valid
1588,634,8.626,100,428,Valid
1589,234,8.829,100,468,Valid
1589,827,8.725,100,447,Valid
1590,395,8.448,108,385,Valid
1590,995,8.875,98,446,Valid
1591,539,8.636,110,419,Valid
1592,115,8.743,102,441,Valid
1592,707,8.42,102,382,Valid
1593,299,8.11,100,402,Valid
1593,867,8.539,105,454,Valid
1594,451,8.583,104,432,Valid
1595,11,8.626,107,419,Valid
1595,579,8.857,105,445,Valid
1596,171,8.862,101,433,Valid
1596,715,8.649,110,403,Valid
1597,275,8.24,108,351,Valid
1597,867,8.682,100,476,Valid
1598,452,8.733,100,482,Valid
1599,36,8.661,104,423,Valid
1599,596,8.666,107,416,Valid
1600,164,8.466,107,371,Valid
1600,716,8.438,108,401,Valid
1601,308,8.664,101,436,Valid
1601,868,8.621,105,437,Valid
1602,436,8.471,107,414,Valid
1602,996,8.578,107,399,Valid
1603,580,8.631,101,449,Valid
1604,132,8.344,110,411,Valid
1604,748,8.428,97,420,Valid
1605,308,8.191,105,374,Valid
1605,908,8.242,101,396,Valid
1606,484,8.552,102,469,Valid
1607,92,8.4,98,399,Valid
1607,684,8.197,102,385,Valid
1608,261,7.983,102,398,Valid
1608,853,7.945,101,385,Valid
1609,437,8.064,102,407,Valid
1610,29,8.263,101,428,Valid
1610,613,8.197,102,419,Valid
1611,189,8.379,105,410,Valid
1611,773,8.179,101,394,Valid
1612,365,7.254,104,278,Valid
1612,941,6.942,104,266,Valid
1613,533,6.497,100,282,Valid
1614,141,7.452,97,423,Valid
1614,733,8.024,101,438,Valid
1615,301,8.006,107,399,Valid
1615,901,7.744,98,379,Valid
1616,493,7.551,102,347,Valid
1617,61,7.414,105,346,Valid
1617,638,7.78,104,396,Valid
1618,214,7.546,104,346,Valid
1618,790,7.678,102,379,Valid
1619,382,7.617,102,356,Valid
1619,942,7.259,107,346,Valid
1620,526,7.617,101,396,Valid
1621,134,7.694,101,365,Valid
1621,702,7.569,102,387,Valid
1622,278,7.181,105,334,Valid
1622,854,7.643,102,397,Valid
1623,438,7.678,102,386,Valid
1623,990,7.757,108,380,Valid
1624,590,7.841,101,401,Valid
1625,174,7.953,101,416,Valid
1625,766,8.042,101,408,Valid
1626,351,8.049,102,400,Valid
1626,943,7.899,102,361,Valid
1627,543,7.965,98,439,Valid
1628,143,7.831,100,382,Valid
1628,719,7.686,104,366,Valid
1629,303,7.417,102,346,Valid
1629,879,7.755,104,402,Valid
1630,495,7.48,98,361,Valid
1631,95,7.422,100,348,Valid
1631,679,7.437,101,366,Valid
1632,255,7.493,105,377,Valid
1632,831,7.483,102,361,Valid
1633,399,7.371,105,363,Valid
1633,951,7.419,110,330,Valid
1634,519,7.686,104,405,Valid
1635,103,7.605,101,385,Valid
1635,720,7.396,100,349,Valid
1636,296,7.455,102,355,Valid
1636,896,7.798,101,407,Valid
1637,448,7.521,108,366,Valid
1638,32,7.427,102,328,Valid
1638,616,7.531,101,385,Valid
1639,168,7.259,108,366,Valid
1639,760,6.256,102,185,Valid
1640,936,6.416,50,329,Valid
1641,496,6.749,105,367,Valid
1642,96,7.043,101,387,Valid
1642,688,6.878,102,292,Valid
1643,288,6.932,98,307,Valid
1643,864,6.624,104,315,Valid
1644,464,6.106,101,278,Valid
1645,48,5.824,102,238,Valid
1645,625,5.761,102,255,Valid
1646,249,5.87,96,281,Valid
1646,873,6.297,97,328,Valid
1647,465,6.302,101,334,Valid
1648,89,6.213,96,277,Valid
1648,673,6.609,102,309,Valid
1649,273,6.69,98,337,Valid
1649,817,6.612,110,338,Valid
1650,425,6.736,98,333,Valid
1651,9,6.944,104,329,Valid
1651,617,6.81,97,345,Valid
1652,225,6.774,100,318,Valid
1652,809,6.85,102,312,Valid
1653,425,7.115,98,336,Valid
1654,9,7.285,100,372,Valid
1654,610,7.14,100,367,Valid
1655,186,7.056,105,331,Valid
1655,794,7.008,98,335,Valid
1656,354,7.099,105,342,Valid
1656,938,7.269,102,384,Valid
1657,538,6.96,101,312,Valid
1658,114,7.193,104,341,Valid
1658,706,7.201,100,377,Valid
1659,274,7.186,105,384,Valid
1659,866,6.934,101,337,Valid
1660,434,6.98,104,376,Valid
1661,42,7.407,100,423,Valid
1661,626,7.554,102,424,Valid
1662,202,7.356,105,352,Valid
1662,770,7.369,105,327,Valid
1663,331,7.523,107,371,Valid
1663,899,7.564,104,400,Valid
1664,483,7.313,102,370,Valid
1665,51,7.44,107,357,Valid
1665,651,7.742,98,403,Valid
1666,195,7.282,111,335,Valid
1666,771,6.977,104,316,Valid
1667,339,7.064,104,363,Valid
1667,899,6.942,108,329,Valid
1668,467,7.117,105,332,Valid
1669,43,7.193,104,367,Valid
1669,627,7.272,101,372,Valid
1670,195,7.544,105,406,Valid
1670,771,7.402,105,360,Valid
1671,323,7.287,107,373,Valid
1671,899,7.49,105,379,Valid
1672,468,7.343,104,373,Valid
1673,20,7.44,108,406,Valid
1673,580,7.424,107,376,Valid
1674,180,7.496,100,383,Valid
1674,772,7.457,101,353,Valid
1675,348,7.445,104,389,Valid
1675,924,7.323,105,353,Valid
1676,508,7.394,101,381,Valid
1677,68,7,108,346,Valid
1677,644,7.084,102,339,Valid
1678,252,7.29,98,387,Valid
1678,828,7.203,104,349,Valid
1679,388,7.32,107,363,Valid
1679,988,7.262,100,357,Valid
1680,564,7.021,104,339,Valid
1681,148,7.242,102,374,Valid
1681,773,7.13,96,382,Valid
1682,341,6.927,107,324,Valid
1682,957,7.259,97,360,Valid
1683,565,7.211,98,350,Valid
1684,189,6.452,96,279,Valid
1684,773,6.749,101,361,Valid
1685,381,6.563,98,326,Valid
1686,13,6.568,96,326,Valid
1686,589,6.584,102,317,Valid
1687,181,7.049,102,358,Valid
1687,749,7.094,104,376,Valid
1688,309,7.015,107,369,Valid
1688,925,7.14,97,350,Valid
1689,565,7.12,94,350,Valid
1690,125,6.53,104,352,Valid
1690,717,6.424,104,300,Valid
1691,294,6.492,102,288,Valid
1691,854,6.675,107,324,Valid
1692,406,6.292,108,316,Valid
1692,982,6.604,104,383,Valid
1693,566,6.429,104,289,Valid
1694,142,6.49,102,295,Valid
1694,726,6.515,102,321,Valid
1695,310,6.797,102,378,Valid
1695,894,6.655,102,329,Valid
1696,486,6.467,100,297,Valid
1697,94,6.901,100,367,Valid
1697,654,6.749,108,349,Valid
1698,214,6.53,107,320,Valid
1698,790,6.777,102,338,Valid
1699,382,7.267,102,373,Valid
1699,966,7.12,101,378,Valid
1700,559,7.026,101,394,Valid
1701,151,6.614,102,315,Valid
1701,735,6.985,104,306,Valid
1702,319,6.929,100,337,Valid
1702,903,6.726,102,331,Valid
1703,511,6.685,100,337,Valid
1704,79,6.226,105,257,Valid
1704,663,6.782,104,367,Valid
1705,223,6.67,102,366,Valid
1705,807,6.581,104,323,Valid
1706,407,6.368,98,316,Valid
1706,959,6.335,110,311,Valid
1707,567,6.632,98,387,Valid
1708,127,6.548,108,322,Valid
1708,735,6.673,97,348,Valid
1709,336,6.703,101,341,Valid
1709,920,6.774,101,361,Valid
1710,536,6.022,98,252,Valid
1711,120,5.05,107,126,Valid
1712,408,5.565,45,334,Valid
1713,0,6.406,100,391,Valid
1713,576,6.734,105,404,Valid
1714,144,6.576,107,309,Valid
1714,744,6.365,100,277,Valid
1715,328,6.106,102,250,Valid
1715,888,6.299,105,350,Valid
1716,512,4.961,105,93,Valid
1717,176,4.981,83,202,Valid
1717,800,5.57,97,326,Valid
1718,377,5.748,102,337,Valid
1718,993,5.519,100,237,Valid
1719,553,6.177,105,311,Valid
1720,145,6.246,100,321,Valid
1720,769,6.419,100,326,Valid
1721,401,6.096,92,267,Valid
1722,9,6.411,101,297,Valid
1722,641,6.513,92,366,Valid
1723,241,6.495,98,343,Valid
1723,825,6.365,104,295,Valid
1724,385,6.266,107,322,Valid
1724,993,6.637,98,373,Valid
1740,139,6.243,,428,Valid
1740,715,6.683,104,366,Valid
1741,307,7.219,102,447,Valid
1741,843,7.074,111,388,Valid
1742,395,7.396,108,397,Valid
1742,939,7.485,108,396,Valid
1743,491,7.389,110,385,Valid
1744,19,7.318,111,369,Valid
1744,563,7.379,111,391,Valid
1745,75,7.163,115,392,Valid
1745,611,7.252,110,414,Valid
1746,147,7.221,113,377,Valid
1746,684,7.257,111,383,Valid
1747,220,6.906,110,345,Valid
1747,772,6.434,113,312,Valid
1748,332,6.215,110,217,Valid
1748,852,6.444,110,325,Valid
1749,404,6.33,110,335,Valid
1749,956,5.999,108,288,Valid
1750,508,6.045,107,296,Valid
1751,84,6.358,104,366,Valid
1751,660,5.994,104,306,Valid
1752,220,6.081,110,272,Valid
1752,740,6.49,110,357,Valid
1753,292,6.462,111,344,Valid
1753,860,5.977,107,245,Valid
1754,380,5.839,111,273,Valid
1754,908,6.159,115,309,Valid
1755,413,6.561,117,366,Valid
1755,973,6.535,107,344,Valid
1756,517,6.274,113,296,Valid
1757,117,6.5,98,326,Valid
1757,669,6.876,107,405,Valid
1758,237,6.391,108,278,Valid
1758,773,6.152,110,260,Valid
1759,325,6.292,105,325,Valid
1759,909,6.551,104,360,Valid
1760,461,6.142,110,322,Valid
1760,989,6.604,111,352,Valid
1761,549,7.219,108,372,Valid
1762,109,7.531,105,412,Valid
1762,661,7.31,110,348,Valid
1763,221,7.33,107,327,Valid
1763,789,7.3,105,367,Valid
1764,334,7.188,108,369,Valid
1764,894,7.257,107,374,Valid
1765,454,7.305,107,372,Valid
1765,990,7.059,113,355,Valid
1766,542,7.216,108,359,Valid
1767,78,7.224,110,378,Valid
1767,630,7.63,108,414,Valid
1768,174,7.574,111,385,Valid
1768,710,7.717,110,378,Valid
1769,262,7.478,108,357,Valid
1769,806,7.292,111,334,Valid
1770,374,7,104,346,Valid
1770,942,6.734,107,304,Valid
1771,494,6.998,107,369,Valid
1772,70,6.579,104,296,Valid
1772,590,5.784,119,251,Valid
1773,174,5.558,100,237,Valid
1773,710,5.38,111,261,Valid
1774,279,5.144,104,217,Valid
1774,831,5.08,110,276,Valid
1775,391,5.131,108,256,Valid
1775,927,5.715,110,332,Valid
1776,479,6.673,108,393,Valid
1777,31,6.759,108,379,Valid
1777,607,6.985,104,392,Valid
1778,135,7.099,113,352,Valid
1778,679,7.036,111,343,Valid
1779,199,6.736,115,323,Valid
1779,743,6.485,110,278,Valid
1780,271,6.071,113,266,Valid
1780,791,6.568,113,368,Valid
1781,343,7.003,108,377,Valid
1781,887,7.046,110,372,Valid
1782,431,6.866,110,346,Valid
1782,983,6.467,111,281,Valid
1783,520,6.655,107,353,Valid
1784,72,6.502,110,345,Valid
1784,624,6.698,108,350,Valid
1785,192,6.708,105,351,Valid
1785,752,6.383,108,297,Valid
1786,320,6.284,104,314,Valid
1786,872,6.17,110,305,Valid
1787,464,6.558,100,371,Valid
1788,16,6.688,108,382,Valid
1788,584,7.049,105,394,Valid
1789,144,6.848,108,332,Valid
1789,680,6.462,111,296,Valid
1790,232,6.563,107,319,Valid
1790,760,6.833,113,359,Valid
1791,336,6.474,104,337,Valid
1791,864,6.297,113,324,Valid
1792,425,6.398,107,329,Valid
1792,985,6.119,107,277,Valid
1793,545,6.071,108,277,Valid
1794,97,6.276,107,339,Valid
1794,713,6.093,98,283,Valid
1795,617,5.649,64,359,Valid
1796,233,5.565,101,280,Valid
1796,769,5.855,110,330,Valid
1797,321,6.175,107,350,Valid
1797,873,6.281,110,322,Valid
1798,401,6.035,113,305,Valid
1798,937,6.099,111,309,Valid
1799,521,6.175,104,276,Valid
1800,49,6.126,111,324,Valid
1800,617,6.025,105,304,Valid
1801,161,5.944,111,279,Valid
1801,810,5.875,100,175,Valid
1802,394,5.077,94,204,Valid
1802,986,5.042,101,230,Valid
1803,618,5.921,97,308,Valid
1804,170,6.038,104,330,Valid
1804,770,6.51,101,388,Valid
1805,354,6.246,101,291,Valid
1805,914,6.297,108,301,Valid
1806,482,6.533,104,341,Valid
1807,42,6.891,107,385,Valid
1807,634,7.376,101,443,Valid
1808,226,7.348,101,387,Valid
1808,802,7.015,105,328,Valid
1809,410,6.886,97,331,Valid
1809,978,6.868,105,345,Valid
1810,571,6.66,102,323,Valid
1811,115,6.528,108,322,Valid
1811,747,6.099,97,220,Valid
1812,283,6.203,108,323,Valid
1812,907,6.007,96,245,Valid
1813,459,5.161,111,185,Valid
1814,35,5.189,102,236,Valid
1814,579,5.154,110,262,Valid
1815,163,4.859,102,225,Valid
1815,779,5.651,96,373,Valid
1816,331,5.733,108,332,Valid
1816,939,6.063,98,313,Valid
1817,499,6.126,105,348,Valid
1818,107,5.753,98,282,Valid
1818,651,5.812,111,310,Valid
1819,227,5.603,104,259,Valid
1819,795,5.857,105,334,Valid
1820,364,6.226,105,386,Valid
1820,900,6.601,111,390,Valid
1821,460,6.998,107,386,Valid
1822,12,7.356,107,453,Valid
1822,564,7.127,113,338,Valid
1823,76,6.838,115,331,Valid
1823,612,6.772,110,351,Valid
1824,156,6.81,111,353,Valid
1824,692,6.706,110,363,Valid
1825,228,6.596,113,340,Valid
1825,716,6.706,120,362,Valid
1828,68,5.395,,284,Valid
1828,644,5.616,107,221,Valid
1829,100,3.617,150,0,Valid
1829,733,4.999,88,493,Valid
1830,797,5.151,55,195,Valid
1831,325,5.486,111,287,Valid
1831,869,5.636,108,299,Valid
1832,413,4.788,119,118,Valid
1832,965,5.006,105,179,Valid
1833,533,5.822,104,305,Valid
1834,133,5.773,101,252,Valid
1834,725,5.352,104,151,Valid
1835,309,5.512,105,177,Valid
1835,821,5.136,111,157,Valid
1836,429,6.535,97,376,Valid
1837,77,7.038,92,405,Valid
1837,605,5.926,117,179,Valid
1838,221,6.675,97,296,Valid
1838,782,5.956,111,181,Valid
1839,382,7.026,92,433,Valid
1839,966,7.074,104,371,Valid
1840,534,6.396,105,234,Valid
1841,150,6.487,98,256,Valid
1841,718,6.518,102,306,Valid
1842,302,6.487,104,304,Valid
1842,910,6.601,97,370,Valid
1843,526,7.153,98,372,Valid
1844,70,7.226,107,413,Valid
1844,630,6.574,113,242,Valid
1845,222,6.904,98,331,Valid
1845,782,6.601,105,280,Valid
1846,366,6.972,104,316,Valid
1846,926,6.708,107,260,Valid
1847,479,6.495,110,280,Valid
1848,63,6.878,101,331,Valid
1848,655,6.863,98,391,Valid
1849,255,6.238,104,247,Valid
1849,807,6.309,105,267,Valid
1850,391,6.741,102,356,Valid
1850,967,6.642,104,340,Valid
1851,535,6.576,105,294,Valid
1852,127,7.008,104,362,Valid
1852,759,7.767,93,428,Valid
1853,287,6.965,111,338,Valid
1853,919,6.269,96,185,Valid
1854,511,6.718,98,356,Valid
1855,111,6.104,102,307,Valid
1855,623,5.042,122,138,Valid
1856,135,4.59,117,150,Valid
1856,663,5.306,107,299,Valid
1857,247,5.563,105,259,Valid
1857,800,6.589,105,392,Valid
1858,352,6.345,108,289,Valid
1858,888,5.893,113,207,Valid
1859,488,6.868,98,397,Valid
1860,56,6.703,107,326,Valid
1860,632,6.965,102,368,Valid
1861,208,6.891,105,316,Valid
1861,776,6.993,104,339,Valid
1862,344,7.282,104,385,Valid
1862,920,6.906,105,322,Valid
1863,520,6.985,98,360,Valid
1864,80,6.782,107,360,Valid
1864,656,6.866,104,367,Valid
1865,256,7,100,372,Valid
1865,824,6.967,105,343,Valid
1866,409,7.043,104,363,Valid
1867,25,7.742,97,410,Valid
1867,609,7.496,104,399,Valid
1868,193,7.176,102,330,Valid
1868,769,7.076,102,297,Valid
1869,353,6.807,102,321,Valid
1869,993,7.216,93,429,Valid
1870,617,6.579,96,299,Valid
1871,233,6.904,97,346,Valid
1871,873,7.226,96,370,Valid
1872,481,7.076,96,351,Valid
1873,105,6.916,97,311,Valid
1873,721,6.99,96,356,Valid
1874,345,7.211,96,401,Valid
1874,945,7.47,100,390,Valid
1875,554,7.351,100,357,Valid
1876,170,7.226,96,334,Valid
1876,794,6.911,98,273,Valid
1877,378,6.843,100,312,Valid
1878,2,6.82,97,336,Valid
1878,610,6.276,100,273,Valid
1879,594,7.577,60,433,Valid
1880,186,6.419,105,224,Valid
1880,722,6.85,104,329,Valid
1881,322,6.779,101,289,Valid
1881,922,6.596,98,315,Valid
1882,538,6.838,98,329,Valid
1883,146,6.759,97,315,Valid
1883,730,6.665,102,295,Valid
1884,331,6.523,100,319,Valid
1884,931,6.309,100,283,Valid
1885,499,5.913,107,236,Valid
1886,59,6.02,105,295,Valid
1886,651,6.304,100,345,Valid
1887,243,5.977,104,253,Valid
1887,827,5.601,102,206,Valid
1888,403,6.012,102,384,Valid
1889,123,7.155,84,379,Valid
1889,635,7.099,111,447,Valid
1890,227,6.69,105,327,Valid
1890,803,6.772,102,330,Valid
1891,387,6.952,102,344,Valid
1892,3,7.046,96,398,Valid
1892,571,6.347,108,291,Valid
1893,171,6.043,100,247,Valid
1893,731,5.779,104,266,Valid
1894,267,5.682,113,282,Valid
1894,868,6.421,101,332,Valid
1895,412,6.271,108,302,Valid
1895,996,6.655,102,347,Valid
1896,548,6.642,108,333,Valid
1897,124,6.734,104,331,Valid
1897,740,6.556,100,269,Valid
1898,292,6.604,105,345,Valid
1898,884,6.599,102,284,Valid
1899,444,6.802,105,344,Valid
1900,4,7.089,105,372,Valid
1900,596,7.201,102,375,Valid
1901,172,6.828,105,275,Valid
1901,780,6.876,101,295,Valid
1902,380,7.435,97,392,Valid
1902,980,7.196,100,349,Valid
1903,581,7.348,98,371,Valid
1904,197,7.061,97,308,Valid
1904,773,6.787,104,313,Valid
1905,373,7.137,100,386,Valid
1905,941,6.726,107,274,Valid
1906,541,6.548,100,249,Valid
1907,101,6.101,105,237,Valid
1907,725,6.19,97,268,Valid
1908,301,5.872,101,260,Valid
1908,917,5.799,97,270,Valid
1909,493,5.845,105,278,Valid
1910,77,5.944,102,291,Valid
1910,653,5.618,105,256,Valid
1911,205,5.611,105,309,Valid
1911,797,5.865,102,305,Valid
1912,326,5.547,113,256,Valid
1912,886,5.524,107,255,Valid
1913,470,5.893,102,297,Valid
1914,14,5.972,110,296,Valid
1914,622,6.182,101,303,Valid
1915,182,5.839,105,259,Valid
1915,782,5.812,96,304,Valid
1916,334,5.738,110,289,Valid
1916,910,5.997,105,316,Valid
1917,478,5.977,105,266,Valid
1918,62,5.588,107,196,Valid
1918,646,5.375,98,253,Valid
1919,278,6.378,100,356,Valid
1919,990,6.899,82,340,Valid
1920,726,7.404,82,419,Valid
1921,439,7.051,83,310,Valid
1922,119,7.394,89,373,Valid
1922,799,7.323,87,376,Valid
1923,415,6.464,97,255,Valid
1924,79,6.863,90,311,Valid
1924,639,6.302,104,264,Valid
1925,255,6.304,97,281,Valid
1925,879,6.142,94,313,Valid
1926,519,6.063,98,234,Valid
1927,95,6.015,101,261,Valid
1927,695,6.373,98,330,Valid
1928,247,6.317,108,290,Valid
1928,863,6.396,100,287,Valid
1929,463,6.386,98,292,Valid
1930,95,6.495,97,285,Valid
1930,711,6.144,93,285,Valid
1931,360,5.951,94,244,Valid
1932,8,5.712,90,257,Valid
1932,672,5.839,90,301,Valid
1933,240,5.578,105,306,Valid
1933,728,5.093,129,201,Valid
1934,488,3.807,78,7,Valid
1945,329,5.37,,451,Valid
1945,889,6.794,105,419,Valid
